cd,estimate,sd,q025,q975,pop
NC-11,0.39792022,0.02660967,0.342791,0.44713777,770847.0
NC-12,0.31303602,0.023886621,0.2640552,0.35821882,801631.0
NC-13,0.34453046,0.025075736,0.29218978,0.39144006,835043.0
NC-14,0.35914943,0.025516622,0.30646572,0.40604818,792824.0
ND-00,0.44007817,0.036224436,0.37584767,0.5209739,796604.0
NE-01,0.40049753,0.035587374,0.32146704,0.4646607,672885.0
NE-02,0.38939348,0.034853887,0.31264818,0.45269626,682583.0
NE-03,0.4003852,0.03601842,0.3205391,0.46568784,650261.0
NH-01,0.39018708,0.036388565,0.3130763,0.4600791,709268.0
NH-02,0.38552526,0.03622087,0.30857393,0.45523852,700156.0
NJ-01,0.3518868,0.027601859,0.30068693,0.40920803,784107.0
NJ-02,0.35734183,0.027815007,0.30501607,0.41474834,794132.0
NJ-03,0.37120047,0.02820474,0.31851652,0.42963353,795592.0
NJ-04,0.3977925,0.029565023,0.34188104,0.4589354,795130.0
NJ-05,0.3795056,0.0289176,0.32534078,0.43903607,794124.0
NJ-06,0.33397317,0.027666116,0.28243056,0.3912211,786852.0
NJ-07,0.39923453,0.029101416,0.34434104,0.4591847,789395.0
NJ-08,0.30033755,0.02727378,0.2507156,0.35773045,780400.0
NJ-09,0.31354982,0.027206711,0.2638634,0.37014166,772304.0
NJ-10,0.27533987,0.025811384,0.22837116,0.32946262,800235.0
NJ-11,0.39298207,0.029000254,0.33881816,0.452646,800047.0
NJ-12,0.33439043,0.027917493,0.28200597,0.39192185,808411.0
NM-01,0.42387682,0.034188952,0.3529644,0.49029326,714162.0
NM-02,0.3739369,0.034234848,0.3043848,0.44157222,711443.0
NM-03,0.3967313,0.033846915,0.3265746,0.46284717,739622.0
NV-01,0.36630493,0.034787156,0.2920857,0.4319873,793572.0
NV-02,0.41677457,0.03616185,0.3387368,0.48349515,802958.0
NV-03,0.38471627,0.035307832,0.30887678,0.45018733,840861.0
NV-04,0.35720822,0.034846067,0.28282723,0.4232959,833068.0
NY-01,0.4008122,0.025940955,0.35260087,0.45494378,782048.0
NY-02,0.34561768,0.024978623,0.2996915,0.3981381,777587.0
NY-03,0.37822458,0.02609914,0.32981068,0.43270838,775762.0
NY-04,0.36064014,0.024949133,0.31451148,0.41277224,777460.0
NY-05,0.27388546,0.02371009,0.23066439,0.3240976,767073.0
NY-06,0.29962906,0.026112465,0.25228602,0.3545031,726983.0
NY-07,0.32877892,0.025002483,0.28324088,0.38166684,778244.0
NY-08,0.30425814,0.02373036,0.26068822,0.35443887,739419.0
NY-09,0.30588153,0.024226384,0.2610707,0.3570018,711715.0
NY-10,0.36787924,0.02543956,0.32087132,0.4203591,757268.0
NY-11,0.3404034,0.024905922,0.29433373,0.39288568,759700.0
NY-12,0.43378645,0.02687366,0.38447896,0.48954463,754444.0
